room,date,price_real
Сербська 6/1,2024-11-06,1000.0
Чорновола 1,2024-11-05,2600.0
Сербська 6,2024-11-06,1266.67
Сербська 6,2024-11-07,1266.67
Сербська 6,2024-11-08,1266.67
Франка 14,2024-11-06,3000.0
Шевченка 38,2024-11-06,1800.0
Шевченка 38,2024-11-07,1800.0
Куліша 47а,2024-11-06,2800.0
ковжуна 2/9,2024-11-06,1150.0
ковжуна 2/9,2024-11-07,1150.0
Балабана 23,2024-11-06,2800.0
Газова 10,2024-11-06,2200.0
Газова 10,2024-11-07,2200.0
Газова 10,2024-11-08,2200.0
Газова 10,2024-11-09,2200.0
Газова 10,2024-11-10,2200.0
Газова 10,2024-11-11,2200.0
Газова 10,2024-11-12,2200.0
Газова 10,2024-11-13,2200.0
Чорновола 1,2024-11-06,2200.0
Городоцька 33/1,2024-11-06,1800.0
Вірменська 13,2024-11-06,1700.0
Чорновола 1,2024-11-07,2250.0
Наливайка 13,2024-11-06,1394.11
ковжуна 2/8,2024-11-06,990.0
Ковжуна 2/4,2024-11-06,819.83
Чайковського 26,2024-11-06,1229.95
Хмельницького 37,2024-11-06,1300.0
Вірменська 13,2024-11-07,1800.0
Ковжуна 2/2,2024-11-07,1325.0
Ковжуна 2/2,2024-11-08,1325.0
Глібова 5,2024-11-07,1500.0
Глібова 5,2024-11-08,1500.0
Балабана 23,2024-11-07,3000.0
Городоцька 33,2024-11-07,2600.0
Городоцька 33,2024-11-08,2600.0
Городоцька 33,2024-11-09,2600.0
Городоцька 33,2024-11-10,2600.0
Городоцька 33,2024-11-11,2600.0
Пекарська 32,2024-11-07,2200.0
Ковжуна 2/1,2024-11-07,900.0
Хмельницького 37,2024-11-07,1300.0
Ковжуна 2/4,2024-11-07,1462.5
Ковжуна 2/4,2024-11-08,1462.5
Ковжуна 2/4,2024-11-09,1462.5
Ковжуна 2/4,2024-11-10,1462.5
Ковжуна 2/7,2024-11-07,900.0
ковжуна 2/8,2024-11-07,1080.0
Ковжуна 2/5,2024-11-07,984.04
Франка 14,2024-11-07,3700.0
Франка 14,2024-11-08,3700.0
Ковжуна 2/6,2024-11-07,990.0
Сербська 6/1,2024-11-07,1000.0
Балабана 23/1,2024-11-08,2600.0
Балабана 23/1,2024-11-09,2600.0
Мосяжна 4,2024-11-08,4200.0
Мосяжна 4,2024-11-09,4200.0
ковжуна 2/8,2024-11-08,1850.0
ковжуна 2/8,2024-11-09,1850.0
Шевченка 19,2024-11-08,2800.0
Городоцька 33/1,2024-11-08,3200.0
Городоцька 33/1,2024-11-09,3200.0
Городоцька 33/1,2024-11-10,3200.0
Джерельна 34,2024-11-08,3600.0
Джерельна 34,2024-11-09,3600.0
Джерельна 34,2024-11-10,3600.0
Джерельна 34,2024-11-11,3600.0
Джерельна 34,2024-11-12,3600.0
Джерельна 34,2024-11-13,3600.0
Джерельна 34,2024-11-14,3600.0
Джерельна 34,2024-11-15,3600.0
Джерельна 34,2024-11-16,3600.0
Джерельна 34,2024-11-17,3600.0
Словацького 8,2024-11-08,1950.0
Словацького 8,2024-11-09,1950.0
Словацького 8,2024-11-10,1950.0
Словацького 8,2024-11-11,1950.0
Словацького 8,2024-11-12,1950.0
Шевченка 38,2024-11-08,1966.67
Шевченка 38,2024-11-09,1966.67
Шевченка 38,2024-11-10,1966.67
Шевченка 38,2024-11-11,1966.67
Шевченка 38,2024-11-12,1966.67
Шевченка 38,2024-11-13,1966.67
Чайковського 26,2024-11-08,2200.0
Шевченка 38/1,2024-11-08,2100.0
Шевченка 38/1,2024-11-09,2100.0
Шевченка 38/1,2024-11-10,2100.0
Цехова 9,2024-11-08,2500.0
Городоцька 31,2024-11-08,3400.0
Городоцька 31,2024-11-09,3400.0
Городоцька 31,2024-11-10,3400.0
Ковжуна 2/6,2024-11-08,1650.0
Ковжуна 2/5,2024-11-08,1100.0
Франка 28,2024-11-08,1800.0
Пекарська 32,2024-11-08,2800.0
Хмельницького 37,2024-11-08,1500.0
Сербська 6/1,2024-11-08,984.04
Куліша 47а,2024-11-08,4200.0
Куліша 47а,2024-11-09,4200.0
Ковжуна 2/1,2024-11-08,990.0
Балабана 3,2024-11-08,1800.0
Наливайка 13,2024-11-08,2050.08
Наливайка 13,2024-11-09,2050.08
Наливайка 13,2024-11-10,2050.08
Наливайка 13,2024-11-11,2050.08
Наливайка 13,2024-11-12,2050.08
Наливайка 13,2024-11-13,2050.08
Наливайка 13,2024-11-14,2050.08
Наливайка 13,2024-11-15,2050.08
Ковжуна 2/3,2024-11-08,1516.96
Ковжуна 2/3,2024-11-09,1516.96
Балабана 23,2024-11-08,4200.0
Балабана 23,2024-11-09,4200.0
Ковжуна 2/7,2024-11-08,1125.0
Чорновола 1,2024-11-08,3200.0
Вірменська 13,2024-11-08,2500.0
ковжуна 2/9,2024-11-08,1665.0
ковжуна 2/9,2024-11-09,1665.0
Хмельницького 37,2024-11-09,2066.67
Хмельницького 37,2024-11-10,2066.67
Хмельницького 37,2024-11-11,2066.67
Шевченка 60,2024-11-09,2800.0
Вірменська 13,2024-11-09,2125.0
Вірменська 13,2024-11-10,2125.0
Вірменська 13,2024-11-11,2125.0
Вірменська 13,2024-11-12,2125.0
Пекарська 32,2024-11-09,3500.0
Чайковського 26,2024-11-09,2500.0
Сербська 6,2024-11-09,1640.01
Ковжуна 2/7,2024-11-09,2115.0
Ковжуна 2/5,2024-11-09,2025.0
Шевченка 19,2024-11-09,2800.0
Франка 28,2024-11-09,2800.0
Глібова 5,2024-11-09,2400.0
Балабана 3,2024-11-09,2800.0
Ковжуна 2/1,2024-11-09,1845.0
Цехова 9,2024-11-09,2500.0
Франка 14,2024-11-09,4200.0
Чорновола 1,2024-11-09,2296.0
Чорновола 1,2024-11-10,2296.0
Чорновола 1,2024-11-11,2296.0
Сербська 6/1,2024-11-09,1800.0
Ковжуна 2/6,2024-11-09,1935.0
Ковжуна 2/2,2024-11-09,1845.0
Пекарська 32,2024-11-10,2500.0
Пекарська 32,2024-11-11,2500.0
Куліша 47а,2024-11-10,3200.0
Балабана 3,2024-11-10,1700.0
Шевченка 19,2024-11-10,1800.0
Шевченка 19,2024-11-11,1800.0
Балабана 23/1,2024-11-10,1600.0
Шевченка 60,2024-11-10,1600.0
Франка 28,2024-11-10,1880.0
Франка 28,2024-11-11,1880.0
Франка 28,2024-11-12,1880.0
Франка 28,2024-11-13,1880.0
Франка 28,2024-11-14,1880.0
Цехова 9,2024-11-10,1800.0
Ковжуна 2/1,2024-11-10,990.0
Ковжуна 2/1,2024-11-11,990.0
ковжуна 2/9,2024-11-10,1170.0
Ковжуна 2/2,2024-11-10,990.0
Сербська 6/1,2024-11-10,984.08
Ковжуна 2/6,2024-11-10,1080.0
ковжуна 2/8,2024-11-10,990.0
Ковжуна 2/7,2024-11-10,990.0
Сербська 6,2024-11-10,1300.0
Ковжуна 2/3,2024-11-10,990.0
Ковжуна 2/2,2024-11-11,1354.55
Ковжуна 2/2,2024-11-12,1354.55
Ковжуна 2/2,2024-11-13,1354.55
Ковжуна 2/2,2024-11-14,1354.55
Ковжуна 2/2,2024-11-15,1354.55
Ковжуна 2/2,2024-11-16,1354.55
Ковжуна 2/2,2024-11-17,1354.55
Ковжуна 2/2,2024-11-18,1354.55
Ковжуна 2/2,2024-11-19,1354.55
Ковжуна 2/2,2024-11-20,1354.55
Ковжуна 2/2,2024-11-21,1354.55
Сербська 6,2024-11-11,1300.0
Мосяжна 4,2024-11-11,2500.0
Мосяжна 4,2024-11-12,2500.0
Балабана 23,2024-11-11,2500.0
Куліша 47а,2024-11-11,2800.0
Балабана 23/1,2024-11-11,1800.0
Підмурна 24,2024-11-11,1800.0
Підмурна 24,2024-11-12,1800.0
Франка 14,2024-11-11,2800.0
Цехова 9,2024-11-11,1940.0
Цехова 9,2024-11-12,1940.0
Цехова 9,2024-11-13,1940.0
Цехова 9,2024-11-14,1940.0
Цехова 9,2024-11-15,1940.0
Ковжуна 2/6,2024-11-11,1170.0
Ковжуна 2/6,2024-11-12,1170.0
Ковжуна 2/3,2024-11-11,1170.0
Ковжуна 2/4,2024-11-11,990.0
Сербська 6/1,2024-11-11,1200.0
Шевченка 38/1,2024-11-11,1230.0
ковжуна 2/8,2024-11-11,1170.0
ковжуна 2/9,2024-11-11,990.0
Ковжуна 2/7,2024-11-11,1100.0
Шевченка 19,2024-11-12,2254.55
Шевченка 19,2024-11-13,2254.55
Шевченка 19,2024-11-14,2254.55
Шевченка 19,2024-11-15,2254.55
Шевченка 19,2024-11-16,2254.55
Шевченка 19,2024-11-17,2254.55
Шевченка 19,2024-11-18,2254.55
Шевченка 19,2024-11-19,2254.55
Шевченка 19,2024-11-20,2254.55
Шевченка 19,2024-11-21,2254.55
Шевченка 19,2024-11-22,2254.55
Ковжуна 2/5,2024-11-12,1100.0
Ковжуна 2/3,2024-11-12,1100.0
Франка 14,2024-11-12,3150.0
Франка 14,2024-11-13,3150.0
Франка 14,2024-11-14,3150.0
Франка 14,2024-11-15,3150.0
Сербська 6,2024-11-12,1100.0
Шевченка 38/1,2024-11-12,1300.0
Городоцька 33/1,2024-11-12,1700.0
ковжуна 2/8,2024-11-12,900.0
Городоцька 31,2024-11-12,1967.98
Ковжуна 2/7,2024-11-12,900.0
Чорновола 1,2024-11-12,2600.0
Балабана 23/1,2024-11-12,1311.94
Хмельницького 37,2024-11-12,1300.0
Вірменська 13,2024-11-13,1700.0
Балабана 23/1,2024-11-13,1600.0
ковжуна 2/9,2024-11-13,1100.0
Глібова 5,2024-11-13,1800.0
Глібова 5,2024-11-14,1800.0
Глібова 5,2024-11-15,1800.0
Глібова 5,2024-11-16,1800.0
Словацького 8,2024-11-13,1733.33
Словацького 8,2024-11-14,1733.33
Словацького 8,2024-11-15,1733.33
ковжуна 2/8,2024-11-13,1050.0
ковжуна 2/8,2024-11-14,1050.0
Пекарська 32,2024-11-13,3500.0
Балабана 23,2024-11-13,2400.0
Чорновола 1,2024-11-13,2800.0
Чорновола 1,2024-11-14,2800.0
Чорновола 1,2024-11-15,2800.0
Чорновола 1,2024-11-16,2800.0
Хмельницького 37,2024-11-13,1300.0
Городоцька 33,2024-11-13,1800.0
Ковжуна 2/6,2024-11-13,990.0
Сербська 6,2024-11-13,1257.33
Сербська 6,2024-11-14,1257.33
Сербська 6,2024-11-15,1257.33
Сербська 6/1,2024-11-13,1000.0
Ковжуна 2/7,2024-11-13,900.0
Шевченка 60,2024-11-13,1448.66
Шевченка 60,2024-11-14,1448.66
Шевченка 60,2024-11-15,1448.66
Підмурна 24,2024-11-14,1800.0
Пекарська 32,2024-11-14,2500.0
Балабана 3,2024-11-14,1700.0
Ковжуна 2/4,2024-11-14,1000.0
Шевченка 38,2024-11-14,1800.0
Куліша 47а,2024-11-14,2500.0
Мосяжна 4,2024-11-14,3300.0
Мосяжна 4,2024-11-15,3300.0
Мосяжна 4,2024-11-16,3300.0
Мосяжна 4,2024-11-17,3300.0
Городоцька 31,2024-11-14,3200.0
Городоцька 33,2024-11-14,2000.0
Газова 10,2024-11-14,2125.0
Газова 10,2024-11-15,2125.0
Газова 10,2024-11-16,2125.0
Газова 10,2024-11-17,2125.0
ковжуна 2/9,2024-11-14,1000.0
Цехова 9,2024-11-16,1971.43
Цехова 9,2024-11-17,1971.43
Цехова 9,2024-11-18,1971.43
Цехова 9,2024-11-19,1971.43
Цехова 9,2024-11-20,1971.43
Цехова 9,2024-11-21,1971.43
Цехова 9,2024-11-22,1971.43
Цехова 9,2024-11-23,1971.43
Цехова 9,2024-11-24,1971.43
Цехова 9,2024-11-25,1971.43
Цехова 9,2024-11-26,1971.43
Цехова 9,2024-11-27,1971.43
Чайковського 26,2024-11-14,1500.0
Ковжуна 2/7,2024-11-14,900.0
Хмельницького 37,2024-11-14,1394.0
Ковжуна 2/6,2024-11-14,1404.0
Ковжуна 2/6,2024-11-15,1404.0
Ковжуна 2/6,2024-11-16,1404.0
Ковжуна 2/6,2024-11-17,1404.0
Ковжуна 2/6,2024-11-18,1404.0
Ковжуна 2/3,2024-11-14,1066.03
Балабана 23/1,2024-11-14,2466.67
Балабана 23/1,2024-11-15,2466.67
Балабана 23/1,2024-11-16,2466.67
Шевченка 38/1,2024-11-14,1700.0
Сербська 6/1,2024-11-14,1200.0
Ковжуна 2/5,2024-11-14,900.0
Ковжуна 2/1,2024-11-14,900.0
Городоцька 33/1,2024-11-14,1700.0
Шевченка 38/1,2024-11-15,2300.0
Франка 28,2024-11-15,3200.0
Франка 28,2024-11-16,3200.0
Ковжуна 2/3,2024-11-15,2050.0
Балабана 3,2024-11-15,2500.0
Глібова 5,2024-11-17,1871.43
Глібова 5,2024-11-18,1871.43
Глібова 5,2024-11-19,1871.43
Глібова 5,2024-11-20,1871.43
Глібова 5,2024-11-21,1871.43
Глібова 5,2024-11-22,1871.43
Глібова 5,2024-11-23,1871.43
Глібова 5,2024-11-24,1871.43
Глібова 5,2024-11-25,1871.43
Глібова 5,2024-11-26,1871.43
Глібова 5,2024-11-27,1871.43
Глібова 5,2024-11-28,1871.43
Вірменська 13,2024-11-15,2400.0
Шевченка 38,2024-11-15,2300.0
Городоцька 33/1,2024-11-15,2200.0
ковжуна 2/9,2024-11-15,1583.33
ковжуна 2/9,2024-11-16,1583.33
ковжуна 2/9,2024-11-17,1583.33
ковжуна 2/9,2024-11-18,1583.33
ковжуна 2/9,2024-11-19,1583.33
ковжуна 2/9,2024-11-20,1583.33
ковжуна 2/9,2024-11-21,1583.33
ковжуна 2/9,2024-11-22,1583.33
ковжуна 2/9,2024-11-23,1583.33
ковжуна 2/9,2024-11-24,1583.33
ковжуна 2/9,2024-11-25,1583.33
ковжуна 2/9,2024-11-26,1583.33
ковжуна 2/9,2024-11-27,1583.33
ковжуна 2/9,2024-11-28,1583.33
ковжуна 2/9,2024-11-29,1583.33
Городоцька 33,2024-11-15,2650.0
Городоцька 33,2024-11-16,2650.0
Городоцька 31,2024-11-15,3400.0
Франка 28,2024-11-17,2866.67
Ковжуна 2/1,2024-11-15,900.0
ковжуна 2/8,2024-11-15,1665.0
ковжуна 2/8,2024-11-16,1665.0
Сербська 6/1,2024-11-15,1200.0
Ковжуна 2/7,2024-11-15,990.0
Городоцька 33/1,2024-11-16,2800.0
Чайковського 26,2024-11-15,2650.0
Чайковського 26,2024-11-16,2650.0
Ковжуна 2/4,2024-11-15,900.0
Балабана 23,2024-11-15,2800.0
Ковжуна 2/5,2024-11-15,1590.0
Ковжуна 2/5,2024-11-16,1590.0
Ковжуна 2/5,2024-11-17,1590.0
Підмурна 24,2024-11-15,2300.0
Підмурна 24,2024-11-16,2300.0
Ковжуна 2/1,2024-11-16,1675.0
Ковжуна 2/1,2024-11-17,1675.0
Шевченка 38/1,2024-11-16,2300.0
Вірменська 13,2024-11-16,2700.0
Куліша 47а,2024-11-16,4000.0
Пекарська 32,2024-11-16,3500.0
Словацького 8,2024-11-16,2400.0
Ковжуна 2/7,2024-11-16,2250.0
Шевченка 38,2024-11-16,2500.0
Наливайка 13,2024-11-16,1967.94
Наливайка 13,2024-11-17,1967.94
Наливайка 13,2024-11-18,1967.94
Ковжуна 2/3,2024-11-16,1462.5
Ковжуна 2/3,2024-11-17,1462.5
Ковжуна 2/4,2024-11-16,2025.0
Шевченка 60,2024-11-16,2132.05
Франка 14,2024-11-16,4000.0
Городоцька 31,2024-11-16,4200.0
Сербська 6,2024-11-16,1640.0
Хмельницького 37,2024-11-16,2400.0
Сербська 6/1,2024-11-16,1710.0
Балабана 23,2024-11-16,3150.0
Балабана 23,2024-11-17,3150.0
Балабана 3,2024-11-16,2300.0
Балабана 3,2024-11-17,2300.0
Ковжуна 2/7,2024-11-17,1200.0
Ковжуна 2/7,2024-11-18,1200.0
Підмурна 24,2024-11-17,1500.0
Словацького 8,2024-11-17,1500.0
Куліша 47а,2024-11-17,2600.0
Шевченка 38/1,2024-11-17,1500.0
Ковжуна 2/4,2024-11-17,990.0
ковжуна 2/8,2024-11-17,1260.0
ковжуна 2/8,2024-11-18,1260.0
Вірменська 13,2024-11-17,1394.16
Шевченка 60,2024-11-17,1620.0
Шевченка 60,2024-11-18,1620.0
Шевченка 60,2024-11-19,1620.0
Шевченка 60,2024-11-20,1620.0
Шевченка 60,2024-11-21,1620.0
Франка 14,2024-11-17,3200.0
Городоцька 33/1,2024-11-17,1800.0
Балабана 23/1,2024-11-17,1600.0
Городоцька 33/1,2024-11-18,1800.0
Підмурна 24,2024-11-18,1750.0
Пекарська 32,2024-11-17,2500.0
Пекарська 32,2024-11-18,2500.0
Сербська 6,2024-11-17,1300.0
Сербська 6/1,2024-11-17,1200.0
Городоцька 33,2024-11-17,1722.03
Городоцька 33,2024-11-18,1722.03
Городоцька 33,2024-11-19,1722.03
Городоцька 33,2024-11-20,1722.03
Городоцька 33,2024-11-21,1722.03
Городоцька 33,2024-11-22,1722.03
Куліша 47а,2024-11-18,2900.0
Городоцька 31,2024-11-18,3375.0
Городоцька 31,2024-11-19,3375.0
Городоцька 31,2024-11-20,3375.0
Городоцька 31,2024-11-21,3375.0
Городоцька 31,2024-11-22,3375.0
Городоцька 31,2024-11-23,3375.0
Городоцька 31,2024-11-24,3375.0
Городоцька 31,2024-11-25,3375.0
Ковжуна 2/1,2024-11-18,1125.0
Ковжуна 2/1,2024-11-19,1125.0
Ковжуна 2/1,2024-11-20,1125.0
Ковжуна 2/1,2024-11-21,1125.0
Шевченка 38/1,2024-11-18,1200.0
Вірменська 13,2024-11-18,1600.0
Мосяжна 4,2024-11-18,2600.0
Ковжуна 2/4,2024-11-18,1100.0
Ковжуна 2/5,2024-11-18,900.0
Ковжуна 2/3,2024-11-18,900.0
Франка 14,2024-11-18,3000.0
Франка 14,2024-11-19,3000.0
Франка 14,2024-11-20,3000.0
Франка 14,2024-11-21,3000.0
Франка 14,2024-11-22,3000.0
Підмурна 24,2024-11-19,1500.0
Газова 10,2024-11-18,1500.0
Франка 28,2024-11-18,1750.0
Франка 28,2024-11-19,1750.0
Сербська 6/1,2024-11-18,787.03
Балабана 23/1,2024-11-18,1800.0
Балабана 23,2024-11-18,2600.0
Хмельницького 37,2024-11-19,1400.0
Вірменська 13,2024-11-19,1900.0
Вірменська 13,2024-11-20,1900.0
Чайковського 26,2024-11-19,1950.0
Чайковського 26,2024-11-20,1950.0
Чайковського 26,2024-11-21,1950.0
Чайковського 26,2024-11-22,1950.0
Чайковського 26,2024-11-23,1950.0
Чайковського 26,2024-11-24,1950.0
Чайковського 26,2024-11-25,1950.0
Чайковського 26,2024-11-26,1950.0
Городоцька 33/1,2024-11-19,2200.0
Балабана 23/1,2024-11-19,1700.0
Ковжуна 2/7,2024-11-19,1200.0
Балабана 3,2024-11-19,1800.0
Шевченка 38/1,2024-11-19,1400.0
Ковжуна 2/3,2024-11-19,1400.0
Ковжуна 2/3,2024-11-20,1400.0
Ковжуна 2/3,2024-11-21,1400.0
Вірменська 13,2024-11-21,2075.0
Вірменська 13,2024-11-22,2075.0
Сербська 6/1,2024-11-19,1100.0
Ковжуна 2/6,2024-11-19,1260.0
Ковжуна 2/6,2024-11-20,1260.0
Ковжуна 2/5,2024-11-19,984.07
Ковжуна 2/5,2024-11-20,984.07
ковжуна 2/8,2024-11-19,990.0
Наливайка 13,2024-11-19,1800.0
Ковжуна 2/4,2024-11-19,1035.0
Ковжуна 2/4,2024-11-20,1035.0
Сербська 6,2024-11-19,1065.96
Сербська 6,2024-11-20,1065.96
Газова 10,2024-11-19,1650.0
Газова 10,2024-11-20,1650.0
Балабана 23,2024-11-19,2574.0
Шевченка 19,2024-11-23,2600.0
Шевченка 19,2024-11-24,2600.0
Словацького 8,2024-11-20,1600.0
Шевченка 38,2024-11-20,1942.86
Шевченка 38,2024-11-21,1942.86
Шевченка 38,2024-11-22,1942.86
